Country,Year,Status,Lifeexpectancy,AdultMortality,infantdeaths,Alcohol,percentageexpenditure,BMI,Schooling,GDP,under-fivedeaths
Timor-Leste,2002,Developing,62,261,3,0.48,5.649123424,12.6,9.8,48.61552,4
Timor-Leste,2001,Developing,59.4,269,3,0.5,6.556583478,12.3,9.8,56.4249869,4
Timor-Leste,2000,Developing,58.7,276,3,0.5,49.06967155,11.9,0,422.28633,4
Togo,2015,Developing,59.9,287,13,,0,24.3,12,551.138346,20
Togo,2014,Developing,59.7,285,13,0.01,4.877350139,23.7,12,62.1318489,20
Togo,2013,Developing,59.4,287,14,0.01,48.73047089,23.1,12,579.43485,20
Togo,2012,Developing,58.9,294,14,0.01,41.60027954,22.6,12,563.6894247,21
Togo,2011,Developing,58.3,34,14,1.44,39.08258546,22,11.5,562.3393592,21
Togo,2010,Developing,57.4,323,14,1.21,41.96145465,21.4,11,487.9238913,21
Togo,2009,Developing,56.7,336,14,1.24,77.09551224,2.9,10.6,499.6468713,22
Togo,2008,Developing,56.2,344,14,1.33,69.35924758,2.4,10.1,513.391914,22
Togo,2007,Developing,55.9,344,14,1.37,0.675682939,19.8,10.6,42.764743,22
Togo,2006,Developing,55.7,345,15,1.37,6.226048785,19.3,10.2,377.33629,22
Togo,2005,Developing,55,357,15,1.14,36.62174288,18.9,10.1,372.1721837,22
Togo,2004,Developing,54.9,355,15,1.01,3.989928468,18.4,10,349.9937253,22
Togo,2003,Developing,54.7,355,15,1.02,2.995959823,17.9,9.9,31.437144,22
Togo,2002,Developing,54.7,351,15,1,1.995182912,17.5,9.7,28.832123,22
Togo,2001,Developing,54.6,345,14,0.95,2.048574874,17.1,9.4,26.6394652,22
Togo,2000,Developing,54.6,339,14,1.1,2.02964427,16.6,9.3,26.3932935,22
Tonga,2015,Developing,73.5,133,0,,0,75.2,14.3,493.775387,0
Tonga,2014,Developing,73.3,135,0,0.01,565.9672173,74.8,14.3,4192.349758,0
Tonga,2013,Developing,73.2,137,0,0.01,584.9449886,74.3,14.3,4266.557174,0
Tonga,2012,Developing,73,138,0,0.01,63.80294988,73.8,14.4,451.542462,0
Tonga,2011,Developing,72.9,14,0,0.96,7.033980828,73.3,14.4,445.18866,0
Tonga,2010,Developing,72.8,142,0,1.24,471.8307668,72.7,14.4,3547.59975,0
Tonga,2009,Developing,72.5,147,0,1.08,4.783805563,72.1,14.5,37.846563,0
Tonga,2008,Developing,72.6,145,0,1.1,569.6255035,71.5,14.5,3392.64743,0
Tonga,2007,Developing,72.5,146,0,2.05,568.8692813,7.8,14.5,2932.315883,0
Tonga,2006,Developing,72.4,148,0,1.79,503.5881956,7.1,14.6,2892.522663,0
Tonga,2005,Developing,72.3,15,0,1.57,689.9440223,69.4,14.6,2594.74999,0
Tonga,2004,Developing,72.2,151,0,1.8,423.2953509,68.6,14.6,2284.37858,0
Tonga,2003,Developing,72,153,0,1.79,45.85105771,67.8,13.7,229.714718,0
Tonga,2002,Developing,71.9,155,0,1.51,310.8203382,67,13.5,1842.44421,0
Tonga,2001,Developing,71.8,157,0,1.35,330.1007394,66.2,13.2,1837.977391,0
Tonga,2000,Developing,71.6,158,0,1.24,40.49128897,65.5,13.7,263.27236,0
TrinidadandTobago,2015,Developing,71.2,17,0,,0,47.1,12.7,17321.83373,0
TrinidadandTobago,2014,Developing,71.1,171,0,6.94,1578.872339,46,12.7,19325.24283,0
TrinidadandTobago,2013,Developing,71,172,0,6.71,167.2657906,45,12.7,1967.83283,0
TrinidadandTobago,2012,Developing,78,174,0,6.7,1486.236406,44,12.6,19152.531,0
TrinidadandTobago,2011,Developing,76,176,0,6.5,144.9850711,43,12.6,1953.9767,0
TrinidadandTobago,2010,Developing,74,179,0,6.5,1389.772683,42,12.5,16683.94578,0
TrinidadandTobago,2009,Developing,71,183,0,6.37,128.0896289,41.1,12.5,1458.8796,0
TrinidadandTobago,2008,Developing,69.9,185,0,6.41,1902.693048,4.2,12.4,21188.11857,0
TrinidadandTobago,2007,Developing,69.7,187,0,6.37,136.8836683,39.3,12.4,1653.1844,0
TrinidadandTobago,2006,Developing,69.6,188,0,6.35,103.3710689,38.4,12.3,1495.96337,0
TrinidadandTobago,2005,Developing,69.5,189,0,6.12,1187.949491,37.6,12.3,12323.1275,0
TrinidadandTobago,2004,Developing,69.4,19,0,5.82,11.85100131,36.8,12.2,129.51914,0
TrinidadandTobago,2003,Developing,69.3,191,0,5.53,78.72216127,36,12,884.518666,1
TrinidadandTobago,2002,Developing,69.2,192,0,5.12,72.03911741,35.2,11.9,749.626612,1
TrinidadandTobago,2001,Developing,69.1,194,0,4.55,516.7112481,34.4,11.8,6935.721451,1
TrinidadandTobago,2000,Developing,69.1,197,0,4.68,43.59522964,33.6,11.7,643.947262,1
Tunisia,2015,Developing,75.3,1,3,,0,61.2,14.6,3828.91589,3
Tunisia,2014,Developing,75.1,12,3,1.39,604.8701316,6.2,14.7,4271.68172,3
Tunisia,2013,Developing,74.9,13,3,1.29,594.6453102,59.3,14.7,4199.47253,3
Tunisia,2012,Developing,74.9,13,3,1.3,585.8776761,58.3,14.6,4137.55421,3
Tunisia,2011,Developing,74.8,13,3,1.29,623.2120325,57.4,14.5,4256.91279,3
Tunisia,2010,Developing,74.8,12,3,1.28,64.85616718,56.5,14.4,414.15177,3
Tunisia,2009,Developing,74.7,12,3,1.4,585.6307861,55.6,14.4,4129.977335,3
Tunisia,2008,Developing,74.7,12,3,1.37,53.08451654,54.7,14.3,431.9326,3
Tunisia,2007,Developing,74.6,12,3,1.24,469.6282925,53.9,14.3,3778.184171,4
Tunisia,2006,Developing,74.4,12,3,1.46,420.1153538,53.1,14.2,3371.71231,4
Tunisia,2005,Developing,74.2,14,3,1.37,379.5139945,52.2,13.9,3194.562243,4
Tunisia,2004,Developing,74,15,3,1.36,379.7659054,51.4,13.6,3112.83529,4
Tunisia,2003,Developing,73.7,17,4,1.34,321.7694175,5.6,13.5,2761.969249,4
Tunisia,2002,Developing,73.5,19,4,1.17,262.8184944,49.7,13.3,2346.5937,5
Tunisia,2001,Developing,73.2,11,4,1.19,257.2878697,48.9,13.1,2254.933126,5
Tunisia,2000,Developing,72.9,112,4,1.21,264.7842196,48.1,12.8,2213.91488,5
Turkey,2015,Developing,75.8,16,15,,0,66.1,14.5,1979.52569,18
Turkey,2014,Developing,75.5,17,16,1.45,181.9083783,65.3,14.5,12127.22522,19
Turkey,2013,Developing,75.2,19,17,1.41,188.1440348,64.5,14.4,12542.93565,20
Turkey,2012,Developing,74.8,112,19,1.54,20.75120211,63.7,14.3,1172.3843,22
Turkey,2011,Developing,74.5,114,20,1.53,1275.877569,62.8,13.8,11341.13395,23
Turkey,2010,Developing,74.2,116,21,1.49,32.78235828,61.9,13,1672.5693,25
Turkey,2009,Developing,73.9,118,23,1.4,106.9482898,61.1,12.5,936.499911,27
Turkey,2008,Developing,73.5,121,25,1.39,22.67271848,6.2,12.5,185.68975,29
Turkey,2007,Developing,73.2,124,26,1.26,115.5801103,59.3,12.3,979.49246,31
Turkey,2006,Developing,72.8,126,28,1.29,103.523776,58.5,11.9,834.869161,34
Turkey,2005,Developing,72.4,129,30,1.29,832.9552058,57.6,11.9,7384.354661,36
Turkey,2004,Developing,72,132,33,1.35,1.132766775,56.8,12,64.72953,39
Turkey,2003,Developing,71.6,135,35,1.42,459.1113061,55.9,11.9,4718.51291,43
Turkey,2002,Developing,71.2,138,38,1.47,35.55729,55.1,11.5,366.57,46
Turkey,2001,Developing,78,14,41,1.49,256.4341746,54.3,11.1,3119.63716,50
Turkey,2000,Developing,74,143,44,1.54,421.2956602,53.5,10.7,4316.553895,54
Turkmenistan,2015,Developing,66.3,215,6,,0,48.6,10.8,6432.668768,7
Turkmenistan,2014,Developing,66,217,7,2.9,691.1333535,47.7,10.8,7962.365824,8
Turkmenistan,2013,Developing,65.4,228,7,2.93,63.7481117,46.7,10.7,734.42525,8
Turkmenistan,2012,Developing,65.6,22,7,2.75,579.4128244,45.9,10.7,6675.262954,8
Turkmenistan,2011,Developing,65.6,217,7,2.55,490.4181326,45,10.6,5649.978486,8
Turkmenistan,2010,Developing,65.8,211,7,2.48,385.325164,44.2,10.6,4439.23,8
Turkmenistan,2009,Developing,65.6,215,6,2.35,37.88466056,43.4,10.5,436.459223,8
Turkmenistan,2008,Developing,64.5,235,6,2.4,34.23979419,42.7,10.5,394.467675,8
Turkmenistan,2007,Developing,64.1,241,6,2.58,0.358651421,42,10.4,26.371428,8
Turkmenistan,2006,Developing,63.7,245,6,2.71,29.27235366,41.3,10.4,2136.66815,8
Turkmenistan,2005,Developing,63.3,248,6,2.85,2.19888585,4.7,10.3,174.51475,8
Turkmenistan,2004,Developing,63.5,238,6,2.86,186.1013972,4,10.3,1453.917166,8
Turkmenistan,2003,Developing,63.4,231,7,2.88,179.6156482,39.4,10.3,1283.885977,8
Turkmenistan,2002,Developing,63.3,229,7,2.33,130.3784829,38.7,10.2,967.917468,8
Turkmenistan,2001,Developing,64,221,7,2.35,106.180706,38.1,10.2,774.4763388,9
Turkmenistan,2000,Developing,63.8,224,7,2.9,88.2436347,37.5,0,643.17518,9
Tuvalu,2013,Developing,,,0,0.01,78.28120317,79.3,0,3542.13589,0
Uganda,2015,Developing,62.3,291,66,,0,18.5,10,693.8963829,93
Uganda,2014,Developing,61.5,38,68,0.01,14.16770158,18.1,10,719.172669,97
Uganda,2013,Developing,67,325,71,0.01,90.76144414,17.6,10,662.492293,103
Uganda,2012,Developing,60,339,73,0.01,92.88697859,17.2,10,647.74741,109
Uganda,2011,Developing,59.3,347,76,10.22,94.49686776,16.7,10.7,584.3962137,114
Uganda,2010,Developing,58.4,362,79,10.03,116.202964,16.3,10.9,594.9972557,119
Uganda,2009,Developing,57.5,378,82,9.63,87.04534954,15.9,10.8,647.17732,124
Uganda,2008,Developing,56.3,41,84,9.79,72.85023656,15.6,10.6,449.6928183,130
Uganda,2007,Developing,55.5,41,88,9.65,6.002527685,15.2,10.3,41.858631,137
Uganda,2006,Developing,54.9,41,93,9.81,50.83901418,14.8,10.6,336.4593923,145
Uganda,2005,Developing,53.2,446,99,10.09,44.52614001,14.5,10.9,315.788227,155
Uganda,2004,Developing,51.3,485,104,9.89,36.60609252,14.2,11.6,288.236949,164
Uganda,2003,Developing,51,53,109,10.16,4.426792406,13.9,11.5,237.9995917,173
Uganda,2002,Developing,48.8,523,112,10.42,2.690897842,13.6,11,24.2423229,181
Uganda,2001,Developing,47.7,539,115,10.57,26.97625217,13.3,10.8,234.984775,187
Uganda,2000,Developing,46.6,554,116,10.47,22.59447461,13,9.8,257.63369,191
Ukraine,2015,Developing,71.3,195,4,,0,61.3,15.3,2124.662666,5
Ukraine,2014,Developing,78,23,4,8.06,5.663849328,6.7,15.2,314.658296,5
Ukraine,2013,Developing,71,198,4,8.44,52.42529588,6.1,15.2,429.71554,5
Ukraine,2012,Developing,77,25,5,8.44,453.7830847,59.6,15.1,3855.42128,5
Ukraine,2011,Developing,75,24,5,8.48,415.1627705,59,14.9,3569.75727,5
Ukraine,2010,Developing,69.8,212,5,8.39,375.6835376,58.5,14.9,2965.142365,6
Ukraine,2009,Developing,69.2,231,5,8.71,324.5491348,58,14.9,2545.48341,6
Ukraine,2008,Developing,67.7,273,5,9.46,456.4586664,57.6,14.9,3891.37823,6
Ukraine,2007,Developing,67.5,277,5,8.86,46.19685449,57.2,14.8,368.68998,6
Ukraine,2006,Developing,67.7,267,5,7.99,29.38172706,56.8,14.7,233.18831,6
Ukraine,2005,Developing,67,278,5,7.31,217.4345257,56.4,14.5,1828.717626,6
Ukraine,2004,Developing,67.4,267,5,6.79,180.3537859,56.1,14.6,1367.352433,6
Ukraine,2003,Developing,67.6,256,6,5.92,21.22386354,55.7,14.3,148.522488,6
Ukraine,2002,Developing,67.6,256,6,4.89,115.738974,55.4,13.9,879.475486,7
Ukraine,2001,Developing,67.7,253,6,4.31,8.897421459,55.1,13.2,78.738243,7
Ukraine,2000,Developing,67.5,257,6,4.49,7.883791474,54.8,13.3,635.789635,8
UnitedArabEmirates,2015,Developing,77.1,75,1,,0,64.2,13.3,3911.74689,1
UnitedArabEmirates,2014,Developing,76.9,77,1,1.91,3862.68271,62.4,13.3,44449.7435,1
UnitedArabEmirates,2013,Developing,76.7,78,1,1.82,377.2009132,6.5,13.3,4335.64268,1
UnitedArabEmirates,2012,Developing,76.5,8,1,1.75,3663.764502,58.6,13.3,42112.23565,1
UnitedArabEmirates,2011,Developing,76.3,81,1,1.73,387.774991,57.1,13.3,4462.3129,1
UnitedArabEmirates,2010,Developing,76.2,82,1,1.69,308.0660742,55.8,13.3,3549.14832,1
UnitedArabEmirates,2009,Developing,76,84,1,1.73,292.4022672,55.1,13.2,3372.57517,1
UnitedArabEmirates,2008,Developing,75.8,85,1,1.86,4003.908598,54.8,13.1,45758.9554,1
UnitedArabEmirates,2007,Developing,75.6,87,1,1.69,3759.457226,55.1,12.9,42672.61323,1
UnitedArabEmirates,2006,Developing,75.4,89,1,1.74,3749.941617,55.8,12.8,42372.22166,1
UnitedArabEmirates,2005,Developing,75.3,92,1,1.79,3427.320332,56.6,12.6,39439.8197,1
UnitedArabEmirates,2004,Developing,75.1,95,1,1.77,2972.448675,57,12.4,36161.1761,1
UnitedArabEmirates,2003,Developing,74.9,98,1,1.74,277.1818332,56.8,12.3,3323.52318,1
UnitedArabEmirates,2002,Developing,74.7,11,1,1.72,2598.842827,56,12.1,31311.35936,1
UnitedArabEmirates,2001,Developing,74.5,14,1,1.67,243.7539129,55,12,3161.52935,1
UnitedArabEmirates,2000,Developing,74.2,17,1,1.64,262.9589578,54.1,11.8,3371.26869,1
UnitedKingdomofGreatBritainandNorthernIreland,2015,Developed,81.2,69,3,10.66,0,66.6,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2014,Developed,81,71,3,10.37,0,66,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2013,Developed,87,72,3,10.32,0,65.4,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2012,Developed,86,72,3,10.42,0,64.8,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2011,Developed,86,74,3,10.68,0,64.2,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2010,Developed,82,77,3,10.88,0,63.6,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2009,Developed,81,78,4,10.79,0,63.1,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2008,Developed,79.6,8,4,11.47,0,62.5,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2007,Developed,79.5,8,4,11.84,0,61.9,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2006,Developed,79.3,82,4,11.61,0,61.3,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2005,Developed,79,82,4,12.05,0,6.7,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2004,Developed,78.8,83,4,12.22,0,6.1,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2003,Developed,78.3,86,4,11.85,0,59.5,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2002,Developed,78.2,87,4,11.44,0,58.8,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2001,Developed,78,88,4,10.91,0,58.2,,,4
UnitedKingdomofGreatBritainandNorthernIreland,2000,Developed,77.8,89,4,10.59,0,57.5,,,5
UnitedRepublicofTanzania,2015,Developing,61.8,279,85,,0,23.8,,,119
UnitedRepublicofTanzania,2014,Developing,67,34,86,0.01,0,23.2,,,121
UnitedRepublicofTanzania,2013,Developing,59.7,323,86,4.2,0,22.5,,,124
UnitedRepublicofTanzania,2012,Developing,58.6,348,87,3.98,0,21.9,,,126
UnitedRepublicofTanzania,2011,Developing,58.3,348,88,4.04,0,21.3,,,128
UnitedRepublicofTanzania,2010,Developing,57.5,36,89,4.19,0,2.7,,,131
UnitedRepublicofTanzania,2009,Developing,56.9,368,91,3.97,0,2.2,,,135
UnitedRepublicofTanzania,2008,Developing,56.2,376,92,3.44,0,19.6,,,138
UnitedRepublicofTanzania,2007,Developing,54.5,411,94,4.4,0,19.1,,,141
UnitedRepublicofTanzania,2006,Developing,53.1,437,96,4.07,0,18.6,,,145
UnitedRepublicofTanzania,2005,Developing,52.2,449,97,3.94,0,18.1,,,149
UnitedRepublicofTanzania,2004,Developing,51.5,454,100,3.81,0,17.7,,,154
UnitedRepublicofTanzania,2003,Developing,58,459,103,2.34,0,17.2,,,160
UnitedRepublicofTanzania,2002,Developing,52,46,106,3.37,0,16.8,,,166
UnitedRepublicofTanzania,2001,Developing,49.6,46,110,4.09,0,16.4,,,173
UnitedRepublicofTanzania,2000,Developing,49.2,457,114,3.89,0,16,,,181
UnitedStatesofAmerica,2015,Developed,79.3,13,23,,0,69.6,,,26
UnitedStatesofAmerica,2014,Developed,79.1,14,23,8.82,0,69.1,,,27
UnitedStatesofAmerica,2013,Developed,78.9,16,23,8.82,0,68.6,,,27
UnitedStatesofAmerica,2012,Developed,78.8,16,24,8.82,0,68,,,28
UnitedStatesofAmerica,2011,Developed,78.7,16,25,8.67,0,67.5,,,29
UnitedStatesofAmerica,2010,Developed,78.7,15,25,8.55,0,66.9,,,30
UnitedStatesofAmerica,2009,Developed,78.5,18,26,8.71,0,66.3,,,31
UnitedStatesofAmerica,2008,Developed,78.2,18,27,8.74,0,65.7,,,31
UnitedStatesofAmerica,2007,Developed,78.1,11,27,8.74,0,65.1,,,32
UnitedStatesofAmerica,2006,Developed,77.8,113,28,8.63,0,64.4,,,33
UnitedStatesofAmerica,2005,Developed,77.5,112,28,8.52,0,63.8,,,33
UnitedStatesofAmerica,2004,Developed,77.5,111,28,8.48,0,63.1,,,33
UnitedStatesofAmerica,2003,Developed,77.2,114,28,8.4,0,62.4,,,33
UnitedStatesofAmerica,2002,Developed,77,115,28,8.33,0,61.7,,,33
UnitedStatesofAmerica,2001,Developed,76.9,115,28,8.25,0,6.9,,,33
UnitedStatesofAmerica,2000,Developed,76.8,114,28,8.21,0,6.1,,,33
Uruguay,2015,Developing,77,116,0,,0,64,15.5,15524.84247,0
Uruguay,2014,Developing,76.8,117,0,6.03,463.6397821,63.4,15.5,16737.89827,0
Uruguay,2013,Developing,76.8,117,0,5.82,482.8039445,62.9,15.5,16881.2568,0
Uruguay,2012,Developing,76.5,118,0,5.77,339.7190493,62.3,15.5,1592.6819,0
Uruguay,2011,Developing,77,111,0,5.97,417.9117441,61.8,15.5,14166.4998,1
Uruguay,2010,Developing,76.3,118,0,6.21,2331.532804,61.2,15.6,11938.212,1
Uruguay,2009,Developing,76.6,118,0,6.67,1871.736563,6.7,15.5,9415.17386,1
Uruguay,2008,Developing,76.4,119,1,6.76,24.73142261,6.1,15.7,962.312164,1
Uruguay,2007,Developing,75.4,124,1,6.67,14.47305874,59.5,15.3,79.69746,1
Uruguay,2006,Developing,76.2,117,1,6.58,1712.225506,58.9,15.2,5877.87678,1
Uruguay,2005,Developing,75.7,123,1,6.35,152.5448405,58.3,15.5,522.951116,1
Uruguay,2004,Developing,75.4,122,1,5.66,882.356362,57.7,15.5,4117.38853,1
Uruguay,2003,Developing,75.4,121,1,5.11,160.8400141,57,15,3622.52284,1
Uruguay,2002,Developing,75.4,124,1,5.86,27.46880965,56.3,14.7,488.768855,1
Uruguay,2001,Developing,75.2,123,1,6.48,421.4804282,55.7,14.2,6281.37747,1
Uruguay,2000,Developing,75.1,131,1,6.65,645.9583816,55,14,6871.897677,1
Uzbekistan,2015,Developing,69.4,184,15,,0,44.7,12.1,2137.576852,17
Uzbekistan,2014,Developing,69.2,184,16,0.01,0.442802404,43.9,12.1,25.448414,18
Uzbekistan,2013,Developing,69.1,185,17,0.01,19.1624696,43,12,197.551233,19
Uzbekistan,2012,Developing,68.8,184,18,0.01,16.71406295,42.2,12,174.468298,21
Uzbekistan,2011,Developing,68.5,183,19,2.83,140.6905284,41.4,12,1564.966945,22
Uzbekistan,2010,Developing,68.3,183,20,2.73,119.4571154,4.7,11.9,1377.8214,23
Uzbekistan,2009,Developing,68,183,21,2.56,92.81479759,4,11.8,1213.265328,24
Uzbekistan,2008,Developing,67.9,184,22,2.36,13.89021225,39.3,11.9,182.28625,25
Uzbekistan,2007,Developing,67.8,184,22,2.15,9.290983645,38.7,11.8,83.476942,26
Uzbekistan,2006,Developing,67.6,185,23,1.96,77.27092119,38.1,11.8,654.2838373,27
Uzbekistan,2005,Developing,67.3,192,24,1.78,40.13342094,37.5,11.7,546.776852,28
Uzbekistan,2004,Developing,67.8,183,24,1.59,34.41887163,37,11.6,465.1198869,29
Uzbekistan,2003,Developing,67.2,183,25,1.54,28.52135777,36.4,11.3,396.129969,30
Uzbekistan,2002,Developing,67.1,186,27,1.47,24.99438738,35.9,11,383.3494997,32
Uzbekistan,2001,Developing,67.4,185,28,1.53,43.66385568,35.3,10.7,456.734892,34
Uzbekistan,2000,Developing,67.1,189,30,1.6,48.50941741,34.8,10.6,558.221144,36
Vanuatu,2015,Developing,72,13,0,,0,53.3,10.8,285.83414,0
Vanuatu,2014,Developing,71.7,134,0,0.01,564.8167043,52.5,10.8,3148.36513,0
Vanuatu,2013,Developing,71.6,135,0,0.01,447.545645,51.7,10.8,3167.34356,0
Vanuatu,2012,Developing,71.4,138,0,0.01,427.9885222,5.8,10.8,3158.58688,0
Vanuatu,2011,Developing,71.2,141,0,0.85,457.9731742,49.9,10.8,3275.91684,0
Vanuatu,2010,Developing,71,145,0,0.91,471.8626525,49.1,10.8,2965.82434,0
Vanuatu,2009,Developing,78,149,0,0.83,361.0940984,48.2,10.7,2643.441423,0
Vanuatu,2008,Developing,75,153,0,1.18,345.339056,47.4,10.7,2697.961375,0
Vanuatu,2007,Developing,73,157,0,1.01,342.4908556,46.6,10.7,2393.367265,0
Vanuatu,2006,Developing,71,161,0,1,43.19780767,45.7,10.6,247.97823,0
Vanuatu,2005,Developing,69.9,165,0,0.88,337.2942846,44.9,10.6,1886.433359,0
Vanuatu,2004,Developing,69.6,169,0,0.85,334.1673373,44.1,10.7,1787.94723,0
Vanuatu,2003,Developing,69.4,173,0,1.2,27.29839073,43.3,10.4,158.52724,0
Vanuatu,2002,Developing,69.3,176,0,1.24,171.1373611,42.6,10.2,1353.934819,0
Vanuatu,2001,Developing,69.1,179,0,0.91,163.105292,41.9,10.1,1362.61731,0
Vanuatu,2000,Developing,69,18,0,1.21,21.90075232,41.1,9.6,1469.849149,0
Venezuela(BolivarianRepublicof),2015,Developing,74.1,157,9,,0,62.1,14.3,,10
Venezuela(BolivarianRepublicof),2014,Developing,73.9,158,9,6.47,0,61.5,14.2,,10
Venezuela(BolivarianRepublicof),2013,Developing,73.8,159,9,6.71,0,61,14.2,,10
Venezuela(BolivarianRepublicof),2012,Developing,73.7,161,9,6.7,0,6.4,14.1,,10
Venezuela(BolivarianRepublicof),2011,Developing,73.8,158,9,6.74,0,59.9,14.1,,10
Venezuela(BolivarianRepublicof),2010,Developing,73.7,158,9,7.22,0,59.3,14,,10
Venezuela(BolivarianRepublicof),2009,Developing,73.6,166,9,7.59,0,58.8,14,,10
Venezuela(BolivarianRepublicof),2008,Developing,73.2,168,9,8.18,0,58.2,13.4,,10
Venezuela(BolivarianRepublicof),2007,Developing,73.4,165,9,8.7,0,57.6,12.9,,10
Venezuela(BolivarianRepublicof),2006,Developing,73.6,163,9,8.27,0,57.1,12.4,,11
Venezuela(BolivarianRepublicof),2005,Developing,73.6,158,9,7.92,0,56.5,11.8,,11
Venezuela(BolivarianRepublicof),2004,Developing,73.3,161,10,7.55,0,55.9,11.6,,11
Venezuela(BolivarianRepublicof),2003,Developing,72.4,172,10,6.3,0,55.3,11.6,,12
Venezuela(BolivarianRepublicof),2002,Developing,73.1,167,10,6.89,0,54.7,11,,12
Venezuela(BolivarianRepublicof),2001,Developing,72.5,169,10,8.05,0,54.1,10.4,,12
Venezuela(BolivarianRepublicof),2000,Developing,72.5,168,11,8.01,0,53.4,10.6,,13
VietNam,2015,Developing,76,127,28,,0,17.5,12.6,,35
VietNam,2014,Developing,75.9,128,28,4.09,0,16.7,12.5,,35
VietNam,2013,Developing,75.7,129,28,4,0,16,12.3,,35
VietNam,2012,Developing,75.6,13,29,4.12,0,15.3,12.2,,36
VietNam,2011,Developing,75.4,131,29,3.94,0,14.7,12,,36
VietNam,2010,Developing,75.2,133,29,3.93,0,14,11.9,,35
VietNam,2009,Developing,75,134,29,3.86,0,13.4,11.7,,35
VietNam,2008,Developing,74.9,135,28,3.58,0,12.9,11.6,,35
VietNam,2007,Developing,74.7,136,28,3.01,0,12.3,11.4,,35
VietNam,2006,Developing,74.6,136,28,2.56,0,11.8,11.3,,35
VietNam,2005,Developing,74.4,136,29,2.7,0,11.3,11.1,,36
VietNam,2004,Developing,74.2,136,29,2.86,0,1.9,11,,36
VietNam,2003,Developing,74,137,30,2.19,0,1.4,10.9,,37
VietNam,2002,Developing,73.8,137,30,2.03,0,1,10.7,,39
VietNam,2001,Developing,73.6,138,32,1.84,0,9.6,10.6,,41
VietNam,2000,Developing,73.4,139,33,1.6,0,9.2,10.4,,43
Yemen,2015,Developing,65.7,224,37,,0,41.3,9,,47
Yemen,2014,Developing,65.4,228,37,0.01,0,4.4,9,,47
Yemen,2013,Developing,65.4,226,36,0.04,0,39.6,9,,46
Yemen,2012,Developing,64.7,236,36,0.04,0,38.7,9,,46
Yemen,2011,Developing,64.6,234,35,0.04,0,37.9,8.6,,45
Yemen,2010,Developing,64.4,233,35,0.06,0,37.2,8.5,,45
Yemen,2009,Developing,64.1,235,36,0.03,0,36.4,8.4,,46
Yemen,2008,Developing,63.8,238,37,0.04,0,35.7,8.5,,47
Yemen,2007,Developing,63.4,24,38,0.05,0,35.1,8.6,,49
Yemen,2006,Developing,63,242,39,0.04,0,34.5,8.7,,51
Yemen,2005,Developing,62.6,245,40,0.04,0,33.9,8.6,,53
Yemen,2004,Developing,62.2,247,42,0.06,0,33.3,8.4,,56
Yemen,2003,Developing,61.9,249,43,0.04,0,32.7,8.2,,58
Yemen,2002,Developing,61.5,25,45,0.07,0,32.2,8,,61
Yemen,2001,Developing,61.1,251,46,0.08,0,31.7,7.9,,63
Yemen,2000,Developing,68,252,48,0.07,0,31.2,7.7,,66
Zambia,2015,Developing,61.8,33,27,,0,23.4,12.5,1313.889646,40
Zambia,2014,Developing,61.1,314,28,0.01,196.6675768,22.8,12.5,1738.8822,41
Zambia,2013,Developing,63,328,29,2.41,20.62306285,22.3,12.5,185.793359,42
Zambia,2012,Developing,59.2,349,29,2.59,196.9152496,21.7,12.3,1734.93612,43
Zambia,2011,Developing,58.2,366,29,2.57,183.0461695,21.2,12,1644.619672,44
Zambia,2010,Developing,58,363,30,2.47,184.3649102,2.7,11.8,1463.213573,45
Zambia,2009,Developing,57.4,368,30,2.3,143.8698873,2.2,11.6,1139.11233,47
